economy,time,BX.KLT.DINV.CD.WD,FP.CPI.TOTL.ZG,FR.INR.RINR,NE.CON.GOVT.CD,NE.CON.TOTL.CD,NE.EXP.GNFS.CD,NY.GDP.MKTP.CD,SL.UEM.TOTL.ZS,AG.LND.AGRI.ZS,NE.GDI.TOTL.CD,NE.IMP.GNFS.CD,SL.TLF.CACT.ZS
NZL,YR2015,-73372796.4211781,0.292704628136101,4.2781514139793,32935720636.6917,135068603009.118,49705887480.6046,178064471137.921,5.40999984741211,40.6820857544339,41300580554.0543,48010599905.8561,68.7799987792969
NZL,YR2016,2008111275.18134,0.646240284454502,2.57749298986683,34267416160.5263,143744104697.099,50288021440.6293,188838342527.975,5.15000009536743,40.3099008772929,43640034110.0921,48833121595.517,69.9700012207031
NZL,YR2017,2390035935.47737,1.85078767452532,1.22019505608491,37012712491.6366,155698950198.059,56953620425.2499,206623758800.159,4.73999977111816,40.4238350233565,48969441467.4728,54997542764.7746,70.9199981689453
NZL,YR2018,2516488849.6393,1.59829703801698,-1.87846816865586,38623544810.3281,161207857880.079,59074559911.4347,211953111035.513,4.32999992370605,39.8693555125138,50840045897.2157,59169352653.2167,70.9100036621094
NZL,YR2019,2915754514.32092,1.61963190184049,,40334678415.548,162239314831.59,58307831672.5686,213434571357.984,4.1100001335144,39.2882913675895,50557522852.6723,57670097998.8471,70.5500030517578
NZL,YR2020,4135119591.14727,1.71456170007244,,43689657222.2202,165720060309.006,46404210822.1165,211734532308.013,4.59999990463257,38.5629106376514,47317924635.3639,47227785373.4467,70.2399978637695
NZL,YR2021,4539913924.62292,3.94112060778728,,54262271891.3566,199185882020.088,56314188711.2746,249885687029.634,3.77999997138977,,61315603338.5203,66382798132.692,70.7900009155273
OED,YR2000,1313476291140.86,3.06380344899536,,4467981279785.88,21106608628547.3,5783869916727.72,27635450247268.1,6.77178325870335,37.8864347874204,6726424346187.12,5988879725840.21,60.2425399613411
OED,YR2001,696952796961.623,3.18908268106049,,4536536063924.88,21200072671087.0,5618667079720.83,27374243093842.3,6.62340841758487,37.7694017415716,6342576134765.98,5802536691434.31,60.0423245175452
OED,YR2002,591140944116.837,2.47736067910933,,4878042421991.44,22318583689140.1,5833354827724.44,28562711834477.7,7.16952691521271,37.34894293441,6402392825930.23,5996574814602.21,59.9583030885983
OED,YR2003,521371735469.428,2.18428358241518,,5581385420962.71,25018738310152.9,6686611032952.66,31950565233670.1,7.28689660384084,37.0652226818413,7163674925535.41,6909720171410.62,59.9159158553002
OED,YR2004,717267246557.514,2.25796409638231,,6199236190388.57,27666610154910.4,7980780828799.99,35571973581079.4,7.17827393127766,35.8335965642064,8139876442326.6,8220583614991.81,59.7466248266468
OED,YR2005,1187424739455.49,2.4695989874028,,6527403297981.48,29230074145921.1,8766862005751.85,37608264575121.8,6.82927281911631,36.2510359267007,8797550977161.47,9191610197646.84,59.9944264450449
OED,YR2006,1611713550100.6,2.60015376460352,,6852535082275.76,30687300084775.8,9881546666587.66,39672833749644.3,6.24758345438981,36.1316322775897,9479341074003.23,10387736798583.3,60.0934999248709
OED,YR2007,2333648259666.19,2.48470438812868,,7519102447983.15,33463961040503.3,11393259306756.2,43434190917838.9,5.77186365447213,35.7380244418032,10355242715439.0,11792413042693.7,60.0823808226984
OED,YR2008,1636465518126.23,4.11407022033818,,8258295088386.31,35903508739590.0,12645264124407.8,46119509589721.7,6.10121610714226,35.3451463026859,10728739564764.3,13164215857446.9,60.1919912761086
OED,YR2009,760476584874.221,1.10457711175389,,8257943370824.75,34500680349334.6,10250017814918.9,43143050180137.1,8.24876027407125,35.0692632149632,8696056428102.74,10309317750394.7,60.0792106209479
OED,YR2010,1016154881326.78,1.80735230566101,,8526962649565.71,35924270106532.5,11719894124091.5,45253475675468.4,8.41982384370521,34.6837875084326,9498258308653.48,11903303667239.2,59.9518401102069
OED,YR2011,1352218427613.12,3.37429759432518,,9027623173118.07,38431732565078.3,13603546605905.6,48671490014135.3,8.0272111470119,35.0856627855186,10540405289861.1,13918567096734.1,59.9256974561128
OED,YR2012,1062856213152.64,2.52945520915773,,8887131376140.84,38318372635533.2,13532589417514.7,48619314327642.0,8.00610971300356,34.7595692284116,10479425348694.2,13715677151066.6,60.0539568443637
OED,YR2013,1162214900093.34,1.45156526398379,,8902167241246.04,38687449423430.2,13912589661862.9,49267243482596.6,7.91866108275519,34.3573617091576,10608743393280.5,13941720898161.7,60.0095207647739
OED,YR2014,960694214682.722,0.624517311086541,,8969210206173.37,39281103968967.9,14318506405977.0,50275463968704.1,7.3973754787649,34.3861644633323,10967665594476.1,14309617952404.4,59.9701950211264
OED,YR2015,1677353072500.53,0.338705695410171,,8256288932543.49,36871644419230.6,12960722614658.2,47408827785076.9,6.84204573430043,33.6367728040111,10451310159689.9,12885813301504.9,59.9968421397486
OED,YR2016,1874201902539.38,0.443258965728606,,8413364785063.27,37615022386470.0,12909422043897.2,48325357801747.3,6.42991682970075,33.4551588965099,10554834673648.9,12764509909462.9,60.1750223822262
OED,YR2017,1346943649128.98,1.82264336059064,,8670225903022.08,39041402258566.6,14063922700399.5,50443932620191.4,5.90058274017571,34.3874689150717,11224817420280.0,13907144572257.8,60.3359147783767
OED,YR2018,226998057083.464,1.93246812286361,,9183734340308.9,41211804045171.7,15300290188270.2,53365828417753.3,5.46423845482461,33.9840737992801,12026136910838.0,15214045992249.4,60.5200636634547
OED,YR2019,869816245990.09,1.74071267870177,,9335366860415.65,41581710152395.3,15085115949486.3,53878590811090.2,5.38572635435887,34.0960445738009,12225770289755.2,15051205469957.2,60.7221079364576
OED,YR2020,502891109304.917,0.732851645175872,,9797776169800.39,40665495611977.8,13583960071073.0,52517052000302.5,7.10208613400624,33.8518409350835,11750794031343.2,13515396596523.9,59.1770132488259
OED,YR2021,1106039559917.33,2.8152885443583,,10658988780355.2,45029093415965.0,16408110388907.6,58268353654249.4,6.18817065955898,,13215294737772.9,16420467405246.3,59.8754119107731
OMN,YR2000,82000000.0,,-6.18960963025096,4190733159.94798,11089279323.7971,11770788556.567,19507452535.7607,4.06599998474121,3.78998384491115,2998489986.9961,6351105331.59948,55.4729995727539
OMN,YR2001,5201560.46814044,-0.816666666666665,14.8318241478794,4504614824.44733,11753229388.8166,11559977633.29,19452000520.156,4.1100001335144,3.79192245557351,3348158387.51625,7209362808.84265,55.2179985046387
OMN,YR2002,109232769.830949,-0.279578822571303,3.93577084391043,4764241092.3277,12047694408.3225,11780678283.485,20142756046.814,4.21799993515015,4.11437802907916,3828040572.17165,7513654096.22887,55.3530006408691
OMN,YR2003,24967490.2470741,0.231328682267088,-1.77037054621214,4812663719.11574,12945608842.6528,12326795058.5176,21633708192.4577,4.25500011444092,4.43618739903069,5019304031.20936,8657997399.21977,55.6749992370605
OMN,YR2004,111053315.994798,0.624969062631406,-4.48476609392888,5552222886.86606,14756895448.6346,14122154226.2679,24763712873.8622,4.19700002670288,4.75605815831987,6909371651.49545,11024707412.2237,55.8629989624023
OMN,YR2005,1538361508.45254,1.90983553531864,-12.3962653506496,6462016384.91547,15962532379.7139,19632719115.7347,31081991677.5033,4.19099998474121,4.73344103392569,6659692327.69831,11172951885.5657,56.0439987182617
OMN,YR2006,1596098829.6489,3.54498591605032,-5.57727669090437,6933008842.6528,17990214304.2913,22899478283.485,37215779713.9142,4.1560001373291,4.72697899838449,10104633289.987,13778542002.6008,56.3919982910156
OMN,YR2007,3332119635.89077,5.83048418092712,-0.826940501818137,7916451495.44863,20804637711.3134,26380016905.0715,42085379453.8362,4.18900012969971,4.73344103392569,14339812483.7451,19439087126.1378,56.9360008239746
OMN,YR2008,2951885565.6697,12.3754091529911,-20.1290039957665,8625261638.49155,25716202860.8583,39559770871.2614,60905452535.7607,4.1399998664856,4.70823909531502,22217254876.4629,26587776332.8999,57.6710014343262
OMN,YR2009,1485825747.72432,3.46881023754896,43.3425658517567,9365669960.9883,27002498309.4928,29273638491.5475,48388363589.0767,4.05800008773804,4.69919224555735,13649289206.762,21537061118.3355,58.5730018615723
OMN,YR2010,1242652795.83875,3.25657959078624,-18.8649696103164,10642414564.3693,29720197139.1417,38407509492.8479,64993498049.4148,4.00699996948242,4.66300484652666,13022844213.264,24237485045.5137,60.3769989013672
OMN,YR2011,1629144343.30299,4.04218867116396,-8.07973379393509,12258777633.29,35761768530.5592,49533680104.0312,77497529258.7776,3.86500000953674,4.64232633279483,21437191157.3472,29235370611.1834,62.851001739502
OMN,YR2012,1364629388.81664,2.94773495257207,2.21469423925791,14985955786.736,40573732119.6359,54825227568.2705,87408842652.7958,3.65799999237061,4.60032310177706,26406241872.5618,34396618985.6957,65.3610000610352
OMN,YR2013,1612430962.28869,1.04552838755363,7.91158154746331,16995318595.5787,43282704811.4434,59385175552.6658,89936020806.2419,3.60199999809265,4.58642972536349,29100130039.0117,41831729518.8557,67.4140014648438
OMN,YR2014,1286345903.77113,1.02234314452965,3.40789682865649,20037451235.3706,47069700910.2731,56953966189.857,92699089726.9181,3.54999995231628,4.58739903069467,26532119635.8908,37856957087.1261,68.5640029907227
OMN,YR2015,-2172431729.51886,0.0652901330286481,29.7141921537162,19392977893.368,47778933680.104,39080884265.2796,78710793237.9714,3.3840000629425,4.63327948303716,28628348504.5514,36777113133.9402,69.3560028076172
OMN,YR2016,2265279583.87516,1.10920805807029,15.4598093486321,19627308192.4577,48186215864.7594,31042392717.8153,75128738621.5865,3.26999998092651,4.63974151857835,27111313394.0182,31210923276.9831,70.1949996948242
OMN,YR2017,2988036410.92328,1.59716060337177,-1.99936784872024,19833029908.9727,51488686605.9818,36963849154.7464,80856697009.1027,2.57299995422363,4.69117932148627,27364629388.8166,34960468140.4421,70.5279998779297
OMN,YR2018,6455136540.96229,0.881302104009536,-5.80486611238394,19727438231.4694,51574512353.7061,46321456436.9311,91505851755.5267,1.79999995231628,4.71693053311793,28984473342.0026,35374252275.6827,70.3600006103516
OMN,YR2019,4237711313.39402,0.133795057453182,8.30081839376837,20349544863.459,53388556566.9701,43583094928.4785,88060858257.4772,1.85000002384186,4.72180936995153,23657680364.1092,32568530559.1678,69.8789978027344
OMN,YR2020,2888946684.0052,-0.903874872278535,18.2143547227132,19786459557.8674,53245194278.2835,35719888946.684,75909397659.2978,2.94000005722046,4.71382875605816,20966715734.7204,34022401820.5462,65.2369995117188
OMN,YR2021,4019505851.75553,1.54663705583755,-6.38700336383128,19525971651.4954,58607387516.2549,46324248894.6684,88191977373.212,2.51200008392334,,19762822626.788,36502257477.2432,65.4280014038086
OSS,YR2000,4541232253.66334,4.08007358605408,,17783014516.216,58753125218.8856,61568117098.8719,91663295703.3147,11.3990711235361,38.5432638679428,21032235505.8111,48099374654.8134,59.144797358207
OSS,YR2001,3973739394.39779,3.38237709214748,,18107934780.2308,58985633235.825,59408763381.5049,91209914483.336,11.5862683804261,38.4664574815815,22082620853.5278,47974605223.9123,59.0415779770338
OSS,YR2002,3283321899.24477,3.41658194795912,,19006968640.6904,63501201554.8835,61740053261.7461,98336893842.543,11.5223426317554,38.3831560902235,25840590350.1958,51617152937.9775,59.0017712577798
OSS,YR2003,5955648663.23279,2.93743124050212,,22980624621.9811,78117065800.9551,74338986089.3533,122185787521.494,11.8740256404861,38.4303037728413,32624952982.4002,61648998865.2112,59.3767682214509
OSS,YR2004,14283664259.9909,3.23751394003323,,25966839756.7541,94038789267.5931,92689951238.1493,151592418235.51,11.6857104937586,38.4605883384187,39845646997.0743,74851556709.0338,59.2172639620032
OSS,YR2005,35089805623.0388,3.32919922802853,,30189900410.916,105830598398.32,114075552588.37,183618365120.926,11.4104724571655,38.5320173853265,50550929836.925,88951247436.2123,59.3233484010698
OSS,YR2006,41728746071.2813,3.70978479803866,,36111645349.3895,120154446756.812,134941594452.322,215566846653.238,10.7419387852924,38.4997887405093,67451075934.1598,108667764646.154,59.7788620581488
OSS,YR2007,59876572384.4505,5.10383437625303,,42614870413.497,144283299008.684,164082170811.462,263683060214.717,10.2017027119094,38.4907125072882,88544372957.1062,134779041784.265,60.2267207234766
OSS,YR2008,39755243839.7064,9.07943964570875,,47251255199.6515,163201394638.432,210126400731.761,322811137532.933,9.91985504735737,38.5510459950224,106293804519.034,157819449064.2,60.6426534598517
OSS,YR2009,82690968220.057,3.13111828379103,,50963843176.1416,161683873193.796,158962911297.892,277036373134.926,10.5769135843031,38.6083484594952,87197496333.287,131982071457.95,60.8744243235475
OSS,YR2010,54287084467.4976,3.16340141172307,,55510799762.2561,173276177851.618,205440390233.729,322389138599.801,10.8665873414023,38.5873196434727,91127429652.3764,147729015801.144,60.7391289395984
OSS,YR2011,59179226042.2545,4.80063594169398,,61026732790.1509,191841263435.844,284697188446.535,396801004905.138,10.5002955078519,38.6200339291034,106377583931.362,186268802007.813,60.69780514226
OSS,YR2012,84278452387.1694,4.03932356139044,,66022978001.9146,199265928194.413,307075826714.343,413799698417.739,10.2872703111361,38.5995386830603,113806579245.332,205362485373.426,60.7263699344372
OSS,YR2013,35307202658.3581,3.26099456858863,,74249779800.5224,216693361563.588,314495192533.181,431883194185.093,10.4645075217189,38.4280042996612,114049219490.807,212955863436.919,61.2448357459138
OSS,YR2014,61956538136.0678,2.12000175718133,,78759835823.8721,227866038289.223,309769151234.875,446440919346.858,10.1824941161553,38.5212473094781,124794642417.637,216111029166.248,61.450515725129
OSS,YR2015,37802022918.6323,1.54869158222488,,75623281056.9177,219384554507.561,231259991446.866,370321666769.15,10.0291041295625,38.454030071724,110517381044.795,191792571340.915,61.74035440644
OSS,YR2016,15460487743.9736,1.5031205586109,,73293890728.8514,224164501816.724,209994070693.427,366357331468.492,9.92244972914643,38.5342599118769,126377410302.59,195158211511.545,61.963198656725
OSS,YR2017,19230667166.8909,2.38023599053136,,75587942833.3483,239475811812.057,239226928917.685,398943208976.55,9.54290565449446,38.5814567808231,127589010042.359,208263395579.147,62.1442098925242
OSS,YR2018,7055675955.02302,2.64707073265592,,80353233748.9077,255818091613.374,272947213684.925,442887552059.799,9.16409166707108,38.5960090295098,140018775971.186,227405219692.672,62.2249234693972
OSS,YR2019,63288802548.865,1.64206001768947,,83830419153.0419,258928952087.775,259946621659.852,433363259897.155,9.05738103271378,38.4507473060164,139060978746.185,226473979011.074,62.2904195706153
OSS,YR2020,-15835330034.1805,1.77740783806174,,83938313098.139,245226931101.395,214902791276.254,378315467558.569,10.1514287226059,38.6782309312127,123086914104.463,204665107790.134,61.1527807191849
OSS,YR2021,-15539055534.6757,2.44608867175472,,87134894967.504,264632419850.594,300763216577.563,453948317534.684,10.0754841757975,,132016713578.773,240207070968.063,61.5064473909939
PAK,YR2000,308000000.0,4.36666451291681,,6632056052.18652,68522116453.2496,9940178787.14665,82017743416.2841,0.611000001430511,47.6053341635533,14417762744.6243,10862333897.0766,50.4099998474121
PAK,YR2001,378000000.0,3.14826144590616,,5839488148.40261,66415080728.2721,10600274819.6496,79484403984.8849,0.600000023841858,47.9607721046077,13830333218.8251,11361301958.09,50.4300003051758
PAK,YR2002,826000000.0,3.29034472613156,,6539477102.95551,67093390711.2699,11007713543.3582,79904985384.8652,0.587000012397766,47.8466168534662,12876956804.1572,11073075673.9201,50.4500007629395
PAK,YR2003,534000000.0,2.91413470059477,,7596295031.58614,75969523646.9182,13917671162.7113,91760542940.0717,0.600000023841858,47.7921336654213,15297029195.834,13423663991.8047,50.5900001525879
PAK,YR2004,1118000000.0,7.44462469342738,-0.0681181936908736,8364408546.11777,89037293729.3729,15350078165.7113,107759683863.123,0.603999972343445,46.7582503113325,17709623067.5699,14337311099.531,50.7299995422363
PAK,YR2005,2201000000.0,9.0633273703042,1.14234581465981,8957437632.24928,103021247489.791,17180327371.7266,120055291992.938,0.591000020503998,46.6544728102947,21276483550.5479,21422766419.1275,50.3800010681152
PAK,YR2006,4273000000.0,7.92108440058788,1.94234451056405,14325254023.7835,120904662142.521,19400851368.1031,137264061106.043,0.579999983310699,46.875,26535887437.6426,29577339842.2229,50.0299987792969
PAK,YR2007,5590000000.0,7.59868441050775,4.189272917252,15046557883.1748,133755240441.863,20137183305.7911,152385716311.916,0.400000005960464,46.7167393109174,28628810143.4504,30135517579.188,50.0499992370605
PAK,YR2008,5438000000.0,20.2861210929554,-0.236896631611442,16582062945.1688,155831645255.93,21059563684.6186,170077814106.305,0.419999986886978,45.8086861768369,32664881328.2918,39478276162.5351,50.0800018310547
PAK,YR2009,2338000000.0,13.6477650639761,-5.07930122399369,17687758843.1851,150884936361.679,20843801712.9033,168152775283.032,0.540000021457672,45.7619863013699,29509938431.7877,33085901223.3386,50.5400009155273
PAK,YR2010,2022000000.0,12.938870563489,2.87979580363842,18276808419.8685,159505468576.835,23946181767.915,177165635077.065,0.649999976158142,45.7165836446658,28000245484.1639,34286260751.8489,51.0
PAK,YR2011,1326000000.0,11.9160927116277,-4.36750361282649,20795183764.1947,194120924307.78,29831048429.9786,213587413183.996,0.800000011920929,46.6168534661685,30159882854.6353,40524442875.8579,50.7700004577637
PAK,YR2012,859000000.0,9.6823518605568,7.12531269741317,23535045214.7575,208533647077.523,27816080760.866,224383620829.57,1.8639999628067,46.781600249066,33827981325.3369,45794092923.3504,51.1100006103516
PAK,YR2013,1333000000.0,7.6921561189957,4.69297994331988,25441249380.2677,212309421996.364,30699243926.6237,231218567178.979,2.95000004768372,47.063096720631,34584128656.4204,46374225334.6554,51.4500007629395
PAK,YR2014,1887000000.0,7.18938402847025,4.02046765819792,26300557775.1132,224276391798.91,29916086156.5945,244360888750.807,1.83000004291534,47.0267745952677,35762880041.9424,45594469822.3761,51.0
PAK,YR2015,1673000000.0,2.52932817254226,5.8069063829721,29686863797.2867,245499436834.96,28690885214.612,270556131701.171,3.5699999332428,46.9619136571191,42496334979.4296,46130526984.1145,52.0299987792969
PAK,YR2016,2576000000.0,3.76511916356584,-3.75828053019478,33272853255.9475,286320219200.348,27400953970.0353,313629858859.587,3.75600004196167,47.7298671647987,49979260687.5983,50070574998.3947,51.6829986572266
PAK,YR2017,2496000000.0,4.08537368032604,4.01832568832305,36477292676.4111,314429779032.935,27888171201.7708,339205615769.187,3.91300010681152,48.0009858862599,55402081822.6921,58514406747.319,51.3370018005371
PAK,YR2018,1737000000.0,5.07805725868917,4.51556820489702,39151403846.2762,332602983712.893,30562210968.1482,356128224957.085,4.07999992370605,47.9361249481112,60785003466.7919,67821973190.7481,50.9900016784668
PAK,YR2019,2234000000.0,10.5783618004555,2.93179330274519,34496977991.9858,303658054792.533,30136171703.1025,320909489229.723,4.82999992370605,47.1188771274388,49739826687.8953,62624563953.8079,51.5999984741211
PAK,YR2020,2057000000.0,9.73999313898131,0.739692508004723,35416582671.6421,280308025290.138,27935258004.2782,300425666773.043,6.55000019073486,47.6377646326276,44509682862.1713,52327305702.9199,51.1100006103516
PAK,YR2021,2102000000.0,9.49621056124979,-1.405168965923,38091362802.7423,328372720651.315,31546334430.5352,348262544719.178,6.34000015258789,,51002674096.1443,62659184458.8169,52.7299995422363
PAN,YR2000,827800000.0,1.49896111605775,11.8755777157973,1720990900.0,9225867800.0,7629852800.0,12304115000.0,6.05100011825562,29.9973096583266,4489734100.0,8856300400.0,61.7190017700195
PAN,YR2001,606800000.0,0.307062436028713,9.84225275952348,1848080900.0,9689818200.0,7768180900.0,12502013400.0,6.04199981689453,30.137207425343,3333168600.0,8496734500.0,62.1959991455078
PAN,YR2002,247100000.0,1.00583090379042,8.76467706636645,2042533000.0,10539242400.0,7489896100.0,12994310400.0,5.99499988555908,30.1022329835889,3093724700.0,8343913600.0,62.6699981689453
PAN,YR2003,1050600000.0,0.391666666666668,8.6960847244622,2028723700.0,10667609500.0,7441313900.0,13693981200.0,6.00699996948242,30.0672585418348,3932098600.0,8264774200.0,62.7700004577637
PAN,YR2004,1277900000.0,0.474723078204383,6.72615939403963,2166479400.0,11948999800.0,8672878000.0,15013381700.0,5.93900012969971,30.0322841000807,4244528200.0,9891553000.0,63.1199989318848
PAN,YR2005,1104400000.0,2.85588324760956,6.7978307811164,2283352700.0,12631452200.0,10561613900.0,16374393900.0,5.94899988174438,29.9973096583266,4543993200.0,11657508000.0,63.2700004577637
PAN,YR2006,2944300000.0,2.45789346442094,6.58283434064921,2375975700.0,13520128300.0,12004967500.0,18141666300.0,5.86399984359741,29.9219800914716,5337711500.0,13011610600.0,62.310001373291
PAN,YR2007,2224000000.0,4.16863300298888,3.785734018339,2654800000.0,15036900000.0,15217800000.0,21295984200.0,5.8439998626709,30.0215227333871,7676000000.0,16634700000.0,62.1699981689453
PAN,YR2008,2390000000.0,8.75868317728783,0.35185236219072,3037000000.0,17154300000.0,19644000000.0,25155888600.0,5.90799999237061,29.986548291633,10648000000.0,22290400000.0,63.6800003051758
PAN,YR2009,1085500000.0,2.40905304082197,1.08546664307944,3240100000.0,18417900000.0,18931200000.0,27116635600.0,6.01100015640259,30.0188323917137,8523200000.0,18755600000.0,64.1500015258789
PAN,YR2010,2549100000.0,3.49128872618805,4.60149366390088,3713200000.0,20601400000.0,20620800000.0,29440287600.0,5.875,30.4868173258004,11250000000.0,23031800000.0,63.0699996948242
PAN,YR2011,4395600000.0,5.87580243678762,1.58179281095246,4115200000.0,23374800000.0,27135200000.0,34686224300.0,4.05000019073486,30.4412160344364,13401900000.0,29225600000.0,61.4900016784668
PAN,YR2012,3381900000.0,5.69819959165999,1.45814218239364,4388900000.0,25869900000.0,30399600000.0,40429700000.0,3.71700000762939,30.3066989507667,17663300000.0,33503100000.0,63.1300010681152
PAN,YR2013,3799000000.0,4.0271599157105,1.80008322266429,4885000000.0,28866000000.0,29713600000.0,45599900000.0,3.70300006866455,30.1721818670971,20067600000.0,33047400000.0,63.8699989318848
PAN,YR2014,4984400000.0,2.62652699929154,2.62683890049412,5012800000.0,31983200000.0,27635200000.0,49921400000.0,4.41900014877319,30.1268213707501,22119500000.0,31816500000.0,63.7700004577637
PAN,YR2015,5119300000.0,0.137492058461537,3.91908599668976,5563600000.0,33434500000.0,25793600000.0,54091800000.0,4.36800003051758,29.9919050188883,23127300000.0,28263800000.0,63.7000007629395
PAN,YR2016,5248354450.21,0.739734025300028,4.50646479818382,6353300000.0,36460500000.0,24305600000.0,57907700000.0,4.75899982452393,29.8569886670264,23452300000.0,26310600000.0,63.9500007629395
PAN,YR2017,4082062468.94,0.875585918759888,4.95129777608705,7103294600.0,38621340800.0,26003029600.0,62202700000.0,5.39200019836426,29.7220723151646,25957847200.0,28379492400.0,63.5299987792969
PAN,YR2018,5267261731.57,0.761578359399943,6.16794240415611,7495982700.0,40858489600.0,27783920100.0,64929400000.0,5.21799993515015,29.563224588838,26933383300.0,30646383800.0,64.9100036621094
PAN,YR2019,4451229386.95,-0.355083821021212,6.8977495967322,7975099600.0,43046821800.0,27602938300.0,66984400000.0,6.32999992370605,29.4284173631707,25656662400.0,29321995400.0,66.0500030517578
PAN,YR2020,-2154734383.85,-1.55027540803759,8.96528055498139,9114312000.0,38216968000.0,21379165000.0,53977000000.0,14.1140003204346,29.3084389323268,12986408300.0,18605505000.0,63.0849990844727
PAN,YR2021,1350127079.16,1.63070337301891,4.66653732067367,9866117000.0,41379053000.0,32479296000.0,63605100000.0,10.3009996414185,,16228135780.6027,26481419000.0,64.4729995727539
PER,YR2000,809696760.032968,3.75733833344474,25.5698477470948,5925098140.34786,42623857417.118,8676752915.55632,51744749133.213,4.89799976348877,18.149453125,10156451474.2543,9712312673.71558,65.7799987792969
PER,YR2001,1144260000.0,1.97709878502052,24.411950042159,6096462472.5635,43550354892.962,8637724124.16978,52030158775.4055,5.02699995040894,18.26421875,9448419372.3098,9606339614.03609,68.7900009155273
PER,YR2002,2155836814.73346,0.193135003853723,20.6338458601459,6115928021.15018,45318247718.6798,9462717116.29758,54777553515.0809,4.84000015258789,18.378984375,9842510731.44384,9845922051.34036,69.9049987792969
PER,YR2003,1335007073.0402,2.25937753363075,18.8715495126426,6765060933.54794,48209358473.2122,11167509772.3615,58731030121.8671,4.15000009536743,18.49375,10283973327.2017,10929811450.9083,70.9980010986328
PER,YR2004,1599038388.965,3.66247320092231,17.308705204716,7515671685.51175,52918155720.8975,15298201417.7749,66768703497.5687,4.71000003814697,18.608515625,11254320698.342,12701974339.4458,72.0660018920898
PER,YR2005,2578719365.11,1.61630193862544,21.284368194887,8704765371.43204,58092031425.3648,20421330421.3304,76060606060.6061,4.86999988555908,18.744375,13146176479.5098,15598932265.5989,73.1100006103516
PER,YR2006,3466531061.27322,2.00225801248821,15.1194989096292,9676907103.15764,62990899651.8659,27068649606.0588,88643193061.748,4.17000007629395,18.869296875,17418921394.9795,18835277591.1562,76.1399993896484
PER,YR2007,5490961307.08952,1.77998644680372,21.0511674102817,10682007031.0003,72144455097.4752,32206455736.6571,102170981144.136,4.07999992370605,18.99421875,22510706295.9412,24690635985.938,78.2300033569336
PER,YR2008,6923651284.62579,5.78587598206754,22.323874594588,12502136094.8768,87761030793.9437,35836836528.9313,120550599815.441,4.03000020980835,19.119921875,31558153046.9257,34605420554.3593,78.2200012207031
PER,YR2009,6430652960.91184,2.93623153596699,18.5944908019559,13853993758.7146,90918265719.4077,31948077816.878,120822986521.479,3.96000003814697,19.24484375,24138835402.6957,26182192417.5022,78.5800018310547
PER,YR2010,8454627587.91059,1.52832059732903,12.5494733748355,15528653852.961,106604367986.974,41051644189.5862,147528937028.778,3.59999990463257,19.370546875,35053626420.3037,35180701568.0861,79.2399978637695
PER,YR2011,7682261108.57854,3.36931095333853,11.1780878633624,17798554881.8126,121576195490.36,52392070004.7202,171761737046.585,3.48000001907349,19.50328125,41567844304.8546,43774372753.3495,78.6500015258789
PER,YR2012,14182387604.3103,3.61121294940175,17.8200224863401,20943281771.3073,140854564755.839,52881407340.0061,192648999090.082,3.24000000953674,19.609578125,47403321201.0919,48490294206.8547,78.4599990844727
PER,YR2013,9570622714.00791,2.76789666081994,16.903308069059,23137051704.3562,150069580665.458,49908212739.1835,201175469114.327,3.5699999332428,19.5057578125,51448980347.1631,50251304637.4773,77.8600006103516
PER,YR2014,4262751633.55747,3.4119457980747,12.994785090205,24902078196.5481,154553716097.217,45392391687.2138,200789362451.567,3.21000003814697,19.399671875,49526946107.7844,48683691440.6481,77.0599975585938
PER,YR2015,7336859044.51778,3.39809194746299,13.0638220152775,24609345559.6031,148585290792.614,40404471800.0251,189805300841.603,3.26999998092651,19.293596875,46132395427.7101,45316857178.7464,75.9000015258789
PER,YR2016,6805247718.18016,3.55717663556281,12.9852567811511,25260584871.5594,149999111137.448,43369085360.4338,191895943823.887,3.74000000953674,19.09609375,42258007170.1579,43730259844.1528,75.379997253418
PER,YR2017,7413409959.49823,2.99490045809446,12.7122035671679,27878852936.6662,163239380463.119,52160711547.3087,211007207483.515,3.69000005722046,19.154771875,43703419720.9017,48096304247.8148,77.0
PER,YR2018,5872657139.17008,1.50915423024742,11.9886777000573,29110022515.6697,171257226312.907,56077100955.3946,222597212925.211,3.49000000953674,19.29577265625,47438081908.3551,52175196251.4453,77.1800003051758
PER,YR2019,4760357406.6111,2.25212191358024,12.2832644568721,30240014382.8844,178164684026.009,54886884607.3173,228323495040.901,3.38000011444092,19.1236640625,47568093968.1779,52296167560.6029,77.3600006103516
PER,YR2020,731609218.417583,2.00241205759293,8.70673438950793,32416664282.2398,161774871956.279,45143208675.4986,201705055938.653,7.17999982833862,19.1236640625,37445992732.267,42659017425.3913,68.9199981689453
PER,YR2021,7455117441.61164,4.27166381536796,2.35866398248553,31261402875.8439,166757717878.679,64932484667.3195,223249497500.387,5.09999990463257,,50538318816.6778,58979023862.2893,71.9300003051758
PHL,YR2000,1487000000.0,3.97712503249282,4.81049324470465,9256114753.02258,69262245904.8296,36265975466.3143,83669693589.1547,3.65499997138977,37.6764932756481,13123059451.5334,34981587109.0665,61.3639984130859
